150.034,428.846,-0.016
150.113,428.906,-0.016
150.193,428.966,-0.016
150.272,429.026,-0.016
150.353,429.086,-0.016
150.433,429.147,-0.016
150.513,429.206,-0.016
150.593,429.266,-0.016
150.673,429.326,-0.016
150.754,429.385,-0.016
150.835,429.445,-0.016
150.915,429.503,-0.016
150.995,429.562,-0.016
151.076,429.622,-0.016
151.156,429.681,-0.016
151.237,429.74,-0.016
151.317,429.799,-0.016
151.399,429.858,-0.016
151.48,429.917,-0.016
151.56,429.976,-0.016
151.641,430.035,-0.016
151.723,430.094,-0.016
151.803,430.151,-0.016
151.885,430.21,-0.016
151.966,430.269,-0.016
152.046,430.328,-0.016
152.133,430.378,-0.016
152.221,430.424,-0.016
152.31,430.47,-0.016
152.399,430.517,-0.016
152.488,430.563,-0.016
152.579,430.604,-0.016
152.67,430.644,-0.016
152.762,430.683,-0.016
152.854,430.722,-0.016
152.946,430.762,-0.016
153.038,430.8,-0.016
153.131,430.836,-0.016
153.225,430.872,-0.016
153.318,430.909,-0.016
153.411,430.945,-0.016
153.504,430.981,-0.016
153.598,431.016,-0.016
153.691,431.051,-0.016
153.786,431.085,-0.016
153.879,431.121,-0.016
153.973,431.155,-0.016
154.067,431.189,-0.016
154.162,431.223,-0.016
154.255,431.257,-0.016
154.349,431.292,-0.016
154.443,431.325,-0.016
154.537,431.359,-0.017
154.632,431.392,-0.017
154.726,431.427,-0.017
154.82,431.461,-0.017
154.914,431.493,-0.017
155.009,431.526,-0.017
155.103,431.559,-0.017
155.197,431.592,-0.017
155.291,431.625,-0.017
155.387,431.657,-0.017
155.481,431.69,-0.017
155.575,431.723,-0.017
155.669,431.756,-0.017
155.765,431.788,-0.017
155.859,431.821,-0.017
155.956,431.834,-0.017
156.056,431.836,-0.017
156.156,431.839,-0.017
156.256,431.842,-0.017
156.356,431.844,-0.017
156.456,431.846,-0.017
156.556,431.849,-0.017
156.656,431.852,-0.017
156.756,431.854,-0.017
156.856,431.857,-0.017
156.956,431.859,-0.017
157.056,431.862,-0.017
157.156,431.865,-0.017
157.256,431.867,-0.017
157.356,431.869,-0.017
157.456,431.872,-0.017
157.556,431.875,-0.017
157.656,431.878,-0.017
157.756,431.88,-0.017
157.856,431.882,-0.017
157.956,431.885,-0.017
158.056,431.888,-0.017
158.156,431.89,-0.017
158.256,431.893,-0.017
158.356,431.895,-0.017
158.455,431.898,-0.017
158.555,431.901,-0.017
158.655,431.903,-0.017
158.755,431.905,-0.017
158.855,431.908,-0.017
158.955,431.911,-0.017
159.055,431.913,-0.017
159.155,431.916,-0.017
159.255,431.918,-0.017
159.355,431.922,-0.017
159.455,431.924,-0.017
159.555,431.926,-0.017
159.655,431.929,-0.017
159.755,431.931,-0.017
159.855,431.934,-0.017
159.955,431.937,-0.017
160.055,431.939,-0.017
160.155,431.941,-0.017
160.255,431.944,-0.017
160.355,431.947,-0.017
160.455,431.949,-0.017
160.555,431.951,-0.017
160.655,431.95,-0.017
160.755,431.95,-0.017
160.855,431.951,-0.017
160.955,431.95,-0.017
161.055,431.951,-0.017
161.155,431.95,-0.017
161.255,431.95,-0.017
161.355,431.951,-0.017
161.455,431.951,-0.017
161.555,431.95,-0.017
161.655,431.951,-0.017
161.755,431.952,-0.017
161.855,431.953,-0.017
161.955,431.955,-0.017
162.055,431.956,-0.017
162.155,431.957,-0.017
162.255,431.96,-0.017
162.355,431.961,-0.017
162.455,431.962,-0.017
162.555,431.964,-0.017
162.655,431.966,-0.017
162.755,431.968,-0.017
162.855,431.97,-0.017
162.955,431.971,-0.017
163.055,431.973,-0.017
163.155,431.975,-0.017
163.255,431.976,-0.017
163.355,431.978,-0.017
163.455,431.98,-0.017
163.555,431.981,-0.017
163.655,431.983,-0.017
163.755,431.984,-0.017
163.854,431.987,-0.017
163.954,431.991,-0.017
164.054,431.994,-0.017
164.154,431.997,-0.017
164.254,432.001,-0.017
164.354,432.004,-0.017
164.454,432.008,-0.017
164.554,432.011,-0.017
164.654,432.014,-0.017
164.754,432.018,-0.017
164.854,432.022,-0.017
164.954,432.025,-0.017
165.054,432.029,-0.017
165.154,432.032,-0.017
165.254,432.035,-0.017
165.354,432.039,-0.017
165.453,432.042,-0.017
165.553,432.046,-0.017
165.653,432.05,-0.017
165.753,432.053,-0.017
165.853,432.056,-0.017
165.953,432.06,-0.017
166.053,432.063,-0.017
166.153,432.067,-0.017
166.253,432.071,-0.017
166.353,432.074,-0.017
166.453,432.078,-0.017
166.553,432.081,-0.017
166.653,432.084,-0.017
166.753,432.088,-0.017
166.853,432.092,-0.017
166.952,432.095,-0.017
167.052,432.099,-0.017
167.152,432.102,-0.017
167.252,432.105,-0.017
167.352,432.109,-0.017
167.452,432.112,-0.017
167.552,432.115,-0.017
167.652,432.119,-0.017
167.752,432.122,-0.017
167.852,432.127,-0.017
167.952,432.13,-0.017
168.052,432.133,-0.017
168.152,432.137,-0.017
168.252,432.14,-0.017
168.352,432.143,-0.017
168.452,432.147,-0.017
168.552,432.151,-0.017
168.651,432.154,-0.017
168.751,432.158,-0.017
168.851,432.161,-0.017
168.951,432.164,-0.017
169.051,432.168,-0.017
169.151,432.171,-0.017
169.251,432.175,-0.017
169.351,432.179,-0.017
169.451,432.182,-0.017
169.551,432.186,-0.017
169.651,432.189,-0.017
169.751,432.192,-0.017
169.851,432.197,-0.017
169.951,432.2,-0.017
170.051,432.203,-0.017
170.15,432.207,-0.017
170.249,432.21,-0.017
170.349,432.213,-0.017
170.449,432.217,-0.017
170.549,432.22,-0.017
170.649,432.223,-0.017
170.749,432.227,-0.017
170.849,432.231,-0.017
170.949,432.234,-0.017
171.049,432.238,-0.017
171.149,432.241,-0.017
171.249,432.244,-0.017
171.349,432.248,-0.017
171.449,432.251,-0.017
171.549,432.256,-0.017
171.649,432.259,-0.017
171.749,432.262,-0.017
171.848,432.266,-0.017
171.948,432.266,-0.017
172.049,432.265,-0.017
172.149,432.266,-0.017
172.249,432.266,-0.017
172.348,432.268,-0.017
172.448,432.27,-0.017
172.548,432.272,-0.017
172.648,432.273,-0.017
172.748,432.275,-0.017
172.848,432.277,-0.017
172.948,432.278,-0.017
173.048,432.281,-0.017
173.148,432.282,-0.017
173.248,432.28,-0.017
173.349,432.273,-0.017
173.448,432.265,-0.017
173.548,432.258,-0.017
173.647,432.251,-0.017
173.747,432.243,-0.017
173.847,432.237,-0.017
173.947,432.229,-0.017
174.046,432.222,-0.017
174.146,432.215,-0.017
174.245,432.199,-0.017
174.341,432.175,-0.017
174.439,432.151,-0.017
174.535,432.127,-0.017
174.633,432.102,-0.017
174.729,432.076,-0.017
174.825,432.049,-0.017
174.921,432.02,-0.017
175.017,431.992,-0.017
175.113,431.963,-0.017
175.208,431.934,-0.017
175.303,431.901,-0.017
175.397,431.869,-0.017
175.492,431.836,-0.017
175.586,431.803,-0.017
175.68,431.77,-0.017
175.773,431.732,-0.017
175.866,431.695,-0.017
175.96,431.658,-0.017
176.052,431.621,-0.017
176.144,431.584,-0.017
176.236,431.544,-0.017
176.328,431.505,-0.017
176.42,431.465,-0.017
176.512,431.426,-0.017
176.603,431.384,-0.017
176.692,431.34,-0.017
176.782,431.297,-0.017
176.872,431.253,-0.017
176.962,431.209,-0.017
177.051,431.163,-0.017
177.139,431.115,-0.017
177.227,431.067,-0.017
177.315,431.019,-0.017
177.402,430.971,-0.017
177.489,430.921,-0.017
177.574,430.869,-0.017
177.66,430.817,-0.017
177.745,430.765,-0.017
177.83,430.713,-0.017
177.914,430.659,-0.017
177.998,430.604,-0.017
178.08,430.548,-0.017
178.163,430.492,-0.017
178.247,430.436,-0.017
178.328,430.379,-0.017
178.409,430.319,-0.017
178.489,430.259,-0.017
178.569,430.2,-0.017
178.65,430.141,-0.017
178.728,430.079,-0.017
178.805,430.015,-0.017
178.881,429.951,-0.017
178.959,429.886,-0.017
179.035,429.822,-0.017
179.11,429.756,-0.017
179.184,429.689,-0.017
179.257,429.62,-0.017
179.33,429.552,-0.017
179.403,429.485,-0.017
179.475,429.414,-0.017
179.545,429.343,-0.017
179.614,429.272,-0.017
179.685,429.2,-0.017
179.755,429.129,-0.017
179.823,429.056,-0.017
179.888,428.98,-0.017
179.954,428.905,-0.017
180.021,428.83,-0.017
180.087,428.755,-0.017
180.15,428.677,-0.017
180.21,428.598,-0.017
180.271,428.519,-0.017
180.332,428.439,-0.017
180.393,428.36,-0.017
180.452,428.279,-0.017
180.508,428.197,-0.017
180.565,428.114,-0.017
180.622,428.031,-0.017
180.678,427.949,-0.017
180.732,427.865,-0.017
180.784,427.78,-0.017
180.836,427.694,-0.017
180.888,427.609,-0.017
180.94,427.524,-0.017
180.99,427.437,-0.017
181.037,427.349,-0.017
181.085,427.261,-0.017
181.132,427.173,-0.017
181.18,427.085,-0.017
181.224,426.995,-0.017
181.265,426.904,-0.017
181.308,426.813,-0.017
181.349,426.722,-0.017
181.39,426.631,-0.017
181.429,426.539,-0.017
181.465,426.446,-0.017
181.502,426.353,-0.017
181.539,426.259,-0.017
181.575,426.167,-0.017
181.608,426.073,-0.017
181.64,425.978,-0.017
181.672,425.882,-0.017
181.703,425.788,-0.017
181.734,425.693,-0.017
181.763,425.598,-0.017
181.79,425.501,-0.017
181.816,425.405,-0.017
181.842,425.308,-0.017
181.869,425.212,-0.017
181.897,425.116,-0.017
181.925,425.019,-0.017
181.953,424.924,-0.017
181.982,424.828,-0.017
182.011,424.732,-0.017
182.04,424.637,-0.017
182.069,424.541,-0.017
182.099,424.445,-0.017
182.128,424.35,-0.017
182.157,424.255,-0.017
182.187,424.158,-0.017
182.217,424.063,-0.017
182.247,423.968,-0.017
182.277,423.872,-0.017
182.306,423.777,-0.017
182.336,423.682,-0.017
182.346,423.583,-0.017
182.351,423.483,-0.017
182.356,423.383,-0.017
182.361,423.283,-0.017
182.364,423.183,-0.017
182.369,423.083,-0.017
182.372,422.983,-0.017
182.376,422.883,-0.017
182.38,422.784,-0.017
182.384,422.684,-0.017
182.387,422.584,-0.017
182.392,422.484,-0.017
182.395,422.384,-0.017
182.399,422.284,-0.017
182.404,422.184,-0.017
182.407,422.084,-0.017
182.411,421.984,-0.017
182.415,421.884,-0.017
182.419,421.784,-0.017
182.424,421.684,-0.017
182.427,421.584,-0.017
182.431,421.484,-0.017
182.435,421.385,-0.017
182.439,421.285,-0.017
182.443,421.185,-0.017
182.447,421.085,-0.017
182.451,420.985,-0.017
182.454,420.885,-0.017
182.459,420.785,-0.017
182.462,420.685,-0.017
182.465,420.585,-0.017
182.469,420.485,-0.017
182.472,420.385,-0.017
182.475,420.285,-0.016
182.479,420.185,-0.016
182.482,420.085,-0.016
182.486,419.985,-0.016
182.489,419.886,-0.016
182.491,419.786,-0.016
182.495,419.686,-0.016
182.498,419.586,-0.016
182.5,419.486,-0.016
182.504,419.386,-0.016
182.507,419.286,-0.016
182.51,419.186,-0.016
182.513,419.086,-0.016
182.516,418.986,-0.016
182.519,418.886,-0.016
182.522,418.786,-0.016
182.525,418.686,-0.016
182.528,418.586,-0.016
182.531,418.486,-0.016
182.534,418.386,-0.016
182.538,418.286,-0.016
182.54,418.186,-0.016
182.543,418.086,-0.016
182.547,417.987,-0.016
182.549,417.887,-0.016
182.552,417.787,-0.016
182.556,417.687,-0.016
182.558,417.587,-0.016
182.561,417.487,-0.016
182.565,417.387,-0.016
182.568,417.287,-0.016
182.57,417.187,-0.016
182.574,417.087,-0.016
182.577,416.987,-0.016
182.58,416.887,-0.016
182.583,416.787,-0.016
182.586,416.687,-0.016
182.59,416.587,-0.016
182.593,416.487,-0.016
182.595,416.387,-0.016
182.599,416.287,-0.016
182.602,416.187,-0.016
182.604,416.087,-0.016
182.608,415.988,-0.016
182.611,415.888,-0.016
182.613,415.788,-0.016
182.617,415.688,-0.016
182.62,415.588,-0.016
182.622,415.488,-0.016
182.626,415.388,-0.016
182.629,415.288,-0.016
182.631,415.188,-0.016
182.635,415.088,-0.016
182.638,414.988,-0.016
182.641,414.888,-0.016
182.644,414.788,-0.016
182.647,414.688,-0.016
182.65,414.588,-0.016
182.653,414.488,-0.016
182.656,414.388,-0.016
182.659,414.288,-0.016
182.662,414.188,-0.016
182.665,414.089,-0.016
182.669,413.989,-0.016
182.671,413.889,-0.016
182.674,413.789,-0.016
182.678,413.689,-0.016
182.681,413.589,-0.016
182.683,413.489,-0.016
182.687,413.389,-0.016
182.69,413.289,-0.016
182.693,413.189,-0.016
182.696,413.089,-0.016
182.699,412.989,-0.016
182.703,412.889,-0.016
182.705,412.789,-0.016
182.708,412.689,-0.016
182.712,412.589,-0.016
182.714,412.489,-0.016
182.717,412.389,-0.016
182.721,412.289,-0.016
182.723,412.19,-0.016
182.726,412.09,-0.016
182.73,411.99,-0.016
182.732,411.89,-0.016
182.735,411.79,-0.016
182.739,411.69,-0.016
182.741,411.59,-0.016
182.744,411.49,-0.016
182.748,411.39,-0.016
182.75,411.29,-0.016
182.754,411.19,-0.016
182.757,411.09,-0.016
182.76,410.99,-0.016
182.763,410.89,-0.016
182.766,410.79,-0.016
182.769,410.69,-0.016
182.772,410.59,-0.016
182.775,410.49,-0.016
182.778,410.39,-0.016
182.781,410.29,-0.016
182.784,410.191,-0.016
182.786,410.091,-0.016
182.79,409.991,-0.016
182.793,409.891,-0.016
182.795,409.791,-0.016
182.799,409.691,-0.016
182.802,409.591,-0.016
182.806,409.491,-0.016
182.808,409.391,-0.016
182.811,409.291,-0.016
182.815,409.191,-0.016
182.817,409.091,-0.016
182.82,408.991,-0.016
182.824,408.891,-0.016
182.826,408.791,-0.016
182.829,408.691,-0.016
182.832,408.591,-0.016
182.835,408.491,-0.016
182.838,408.391,-0.016
182.841,408.292,-0.016
182.844,408.192,-0.016
182.847,408.092,-0.016
182.851,407.992,-0.016
182.853,407.892,-0.016
182.857,407.792,-0.016
182.86,407.692,-0.016
182.862,407.592,-0.016
182.866,407.492,-0.016
182.869,407.392,-0.016
182.872,407.292,-0.016
182.876,407.192,-0.016
182.878,407.092,-0.016
182.881,406.992,-0.016
182.885,406.892,-0.016
182.887,406.792,-0.016
182.89,406.692,-0.016
182.894,406.592,-0.016
182.897,406.492,-0.016
182.899,406.393,-0.016
182.903,406.293,-0.016
182.906,406.193,-0.016
182.909,406.093,-0.016
182.912,405.993,-0.016
182.915,405.893,-0.016
182.918,405.793,-0.016
182.921,405.693,-0.016
182.923,405.593,-0.016
182.927,405.493,-0.016
182.93,405.393,-0.016
182.932,405.293,-0.016
182.936,405.193,-0.016
182.939,405.093,-0.016
182.942,404.993,-0.016
182.945,404.893,-0.016
182.948,404.793,-0.016
182.951,404.693,-0.015
182.955,404.593,-0.015
182.957,404.494,-0.015
182.961,404.394,-0.015
182.964,404.294,-0.015
182.967,404.194,-0.015
182.97,404.094,-0.015
182.973,403.994,-0.015
182.976,403.894,-0.015
182.979,403.794,-0.015
182.982,403.694,-0.015
182.985,403.594,-0.015
182.988,403.494,-0.015
182.991,403.394,-0.015
182.994,403.294,-0.015
182.997,403.194,-0.015
183,403.094,-0.015
183.003,402.994,-0.015
183.006,402.894,-0.015
183.009,402.794,-0.015
183.013,402.694,-0.015
183.015,402.595,-0.015
183.018,402.495,-0.015
183.022,402.395,-0.015
183.024,402.295,-0.015
183.027,402.195,-0.015
183.031,402.095,-0.015
183.034,401.995,-0.015
183.036,401.895,-0.015
183.04,401.795,-0.015
183.043,401.695,-0.015
183.045,401.595,-0.015
183.049,401.495,-0.015
183.052,401.395,-0.015
183.055,401.295,-0.015
183.059,401.195,-0.015
183.061,401.095,-0.015
183.064,400.995,-0.015
183.067,400.895,-0.015
183.07,400.795,-0.015
183.074,400.695,-0.015
183.076,400.596,-0.015
183.079,400.496,-0.015
183.083,400.396,-0.015
183.085,400.296,-0.015
183.088,400.196,-0.015
183.091,400.096,-0.015
183.094,399.997,-0.015
183.097,399.897,-0.015
183.101,399.797,-0.015
183.104,399.697,-0.015
183.106,399.597,-0.015
183.11,399.497,-0.015
183.113,399.397,-0.015
183.115,399.297,-0.015
183.119,399.197,-0.015
183.122,399.097,-0.015
183.126,398.997,-0.015
183.128,398.897,-0.015
183.131,398.797,-0.015
183.135,398.698,-0.015
183.137,398.598,-0.015
183.14,398.498,-0.015
183.144,398.398,-0.015
183.146,398.298,-0.015
183.149,398.198,-0.015
183.152,398.098,-0.015
183.155,397.998,-0.015
183.158,397.898,-0.015
183.161,397.798,-0.015
183.164,397.698,-0.015
183.167,397.598,-0.015
183.171,397.498,-0.015
183.173,397.398,-0.015
183.177,397.298,-0.015
183.18,397.198,-0.015
183.182,397.098,-0.015
183.186,396.998,-0.015
183.189,396.898,-0.015
183.191,396.799,-0.015
183.195,396.699,-0.015
183.197,396.599,-0.015
183.2,396.499,-0.015
183.204,396.399,-0.015
183.207,396.299,-0.015
183.21,396.199,-0.015
183.213,396.099,-0.015
183.216,395.999,-0.015
183.219,395.899,-0.015
183.223,395.799,-0.015
183.226,395.699,-0.015
183.229,395.599,-0.015
183.232,395.499,-0.015
183.235,395.399,-0.015
183.238,395.299,-0.015
183.241,395.199,-0.015
183.243,395.099,-0.015
183.247,394.999,-0.015
183.25,394.9,-0.015
183.252,394.8,-0.015
183.256,394.7,-0.015
183.259,394.6,-0.015
183.262,394.5,-0.015
183.265,394.4,-0.015
183.268,394.3,-0.015
183.271,394.2,-0.015
183.274,394.1,-0.015
183.277,394,-0.015
183.281,393.9,-0.015
183.283,393.8,-0.015
183.286,393.7,-0.015
183.289,393.6,-0.015
183.292,393.5,-0.015
183.295,393.4,-0.015
183.298,393.3,-0.015
183.301,393.2,-0.015
183.304,393.1,-0.015
183.308,393,-0.015
183.31,392.901,-0.015
183.313,392.801,-0.015
183.317,392.701,-0.015
183.32,392.601,-0.015
183.322,392.501,-0.015
183.326,392.401,-0.015
183.329,392.301,-0.015
183.332,392.201,-0.015
183.335,392.101,-0.015
183.338,392.001,-0.015
183.342,391.901,-0.015
183.344,391.801,-0.015
183.347,391.701,-0.015
183.351,391.601,-0.015
183.353,391.501,-0.015
183.356,391.401,-0.015
183.36,391.301,-0.015
183.362,391.201,-0.015
183.365,391.101,-0.015
183.369,391.002,-0.015
183.371,390.902,-0.015
183.374,390.802,-0.015
183.378,390.702,-0.015
183.38,390.602,-0.015
183.383,390.502,-0.015
183.387,390.402,-0.015
183.39,390.302,-0.015
183.393,390.202,-0.015
183.396,390.102,-0.015
183.399,390.002,-0.015
183.403,389.902,-0.015
183.405,389.802,-0.015
183.408,389.702,-0.015
183.412,389.602,-0.015
183.415,389.502,-0.015
183.417,389.402,-0.015
183.421,389.302,-0.015
183.424,389.202,-0.015
183.426,389.103,-0.015
183.43,389.003,-0.015
183.433,388.903,-0.015
183.435,388.803,-0.015
183.439,388.703,-0.015
183.441,388.603,-0.015
183.445,388.503,-0.015
183.448,388.403,-0.014
183.45,388.303,-0.014
183.454,388.203,-0.014
183.457,388.103,-0.014
183.459,388.003,-0.014
183.463,387.903,-0.014
183.466,387.803,-0.014
183.469,387.703,-0.014
183.472,387.603,-0.014
183.475,387.503,-0.014
183.478,387.403,-0.014
183.481,387.303,-0.014
183.484,387.204,-0.014
183.487,387.104,-0.014
183.491,387.004,-0.014
183.493,386.904,-0.014
183.497,386.804,-0.014
183.5,386.704,-0.014
183.503,386.604,-0.014
183.506,386.504,-0.014
183.509,386.404,-0.014
183.512,386.304,-0.014
183.516,386.204,-0.014
183.518,386.104,-0.014
183.521,386.004,-0.014
183.525,385.904,-0.014
183.527,385.804,-0.014
183.53,385.704,-0.014
183.534,385.604,-0.014
183.537,385.504,-0.014
183.539,385.404,-0.014
183.543,385.305,-0.014
183.546,385.205,-0.014
183.55,385.105,-0.014
183.552,385.005,-0.014
183.555,384.905,-0.014
183.559,384.805,-0.014
183.562,384.705,-0.014
183.564,384.605,-0.014
183.568,384.505,-0.014
183.571,384.405,-0.014
183.574,384.305,-0.014
183.577,384.205,-0.014
183.58,384.105,-0.014
183.583,384.005,-0.014
183.587,383.905,-0.014
183.589,383.805,-0.014
183.592,383.705,-0.014
183.596,383.605,-0.014
183.598,383.505,-0.014
183.602,383.406,-0.014
183.605,383.306,-0.014
183.608,383.206,-0.014
183.611,383.106,-0.014
183.614,383.006,-0.014
183.617,382.906,-0.014
183.621,382.806,-0.014
183.623,382.706,-0.014
183.626,382.606,-0.014
183.63,382.506,-0.014
183.633,382.406,-0.014
183.635,382.306,-0.014
183.639,382.206,-0.014
183.642,382.106,-0.014
183.644,382.006,-0.014
183.648,381.906,-0.014
183.651,381.806,-0.014
183.655,381.706,-0.014
183.657,381.606,-0.014
183.66,381.507,-0.014
183.664,381.407,-0.014
183.667,381.307,-0.014
183.669,381.207,-0.014
183.673,381.107,-0.014
183.676,381.007,-0.014
183.679,380.907,-0.014
183.682,380.807,-0.014
183.685,380.707,-0.014
183.688,380.607,-0.014
183.692,380.507,-0.014
183.694,380.407,-0.014
183.697,380.307,-0.014
183.701,380.207,-0.014
183.704,380.107,-0.014
183.706,380.007,-0.014
183.71,379.907,-0.014
183.713,379.807,-0.014
183.717,379.707,-0.014
183.719,379.608,-0.014
183.722,379.508,-0.014
183.726,379.408,-0.014
183.728,379.308,-0.014
183.731,379.208,-0.014
183.735,379.108,-0.014
183.737,379.008,-0.014
183.74,378.908,-0.014
183.744,378.808,-0.014
183.747,378.708,-0.014
183.749,378.608,-0.014
183.753,378.508,-0.014
183.756,378.408,-0.014
183.758,378.308,-0.014
183.762,378.208,-0.014
183.765,378.108,-0.014
183.769,378.008,-0.014
183.771,377.908,-0.014
183.774,377.808,-0.014
183.778,377.709,-0.014
183.781,377.609,-0.014
183.783,377.509,-0.014
183.787,377.409,-0.014
183.79,377.309,-0.014
183.793,377.209,-0.014
183.796,377.109,-0.014
183.799,377.009,-0.014
183.802,376.909,-0.014
183.805,376.809,-0.014
183.808,376.709,-0.014
183.811,376.609,-0.014
183.815,376.509,-0.014
183.817,376.409,-0.014
183.821,376.309,-0.014
183.824,376.209,-0.014
183.827,376.109,-0.014
183.83,376.009,-0.014
183.833,375.909,-0.014
183.836,375.81,-0.014
183.84,375.71,-0.014
183.842,375.61,-0.014
183.845,375.51,-0.014
183.849,375.41,-0.014
183.852,375.31,-0.014
183.854,375.21,-0.014
183.858,375.11,-0.014
183.861,375.01,-0.014
183.864,374.91,-0.014
183.867,374.81,-0.014
183.87,374.71,-0.014
183.874,374.61,-0.014
183.876,374.51,-0.014
183.879,374.41,-0.014
183.883,374.31,-0.014
183.886,374.21,-0.014
183.888,374.11,-0.014
183.892,374.01,-0.014
183.895,373.911,-0.014
183.898,373.811,-0.014
183.901,373.711,-0.014
183.904,373.611,-0.014
183.907,373.511,-0.014
183.911,373.411,-0.014
183.913,373.311,-0.014
183.916,373.211,-0.014
183.92,373.111,-0.014
183.922,373.011,-0.014
183.926,372.911,-0.014
183.929,372.811,-0.014
183.932,372.711,-0.014
183.935,372.611,-0.014
183.938,372.511,-0.014
183.941,372.411,-0.014
183.944,372.311,-0.014
183.947,372.211,-0.014
183.95,372.112,-0.014
183.954,372.012,-0.014
183.956,371.912,-0.014
183.959,371.812,-0.014
183.963,371.712,-0.014
183.966,371.612,-0.014
183.968,371.512,-0.014
183.972,371.412,-0.013
183.975,371.312,-0.013
183.979,371.212,-0.013
183.981,371.112,-0.013
183.984,371.012,-0.013
183.988,370.912,-0.013
183.99,370.812,-0.013
183.993,370.712,-0.013
183.997,370.612,-0.013
184,370.512,-0.013
184.002,370.412,-0.013
184.006,370.312,-0.013
184.009,370.213,-0.013
184.012,370.113,-0.013
184.015,370.013,-0.013
184.018,369.913,-0.013
184.021,369.813,-0.013
184.025,369.713,-0.013
184.027,369.613,-0.013
184.031,369.513,-0.013
184.034,369.413,-0.013
184.036,369.313,-0.013
184.04,369.213,-0.013
184.043,369.113,-0.013
184.046,369.013,-0.013
184.049,368.913,-0.013
184.052,368.813,-0.013
184.055,368.713,-0.013
184.059,368.613,-0.013
184.061,368.513,-0.013
184.064,368.413,-0.013
184.068,368.314,-0.013
184.071,368.214,-0.013
184.073,368.114,-0.013
184.077,368.014,-0.013
184.08,367.914,-0.013
184.083,367.814,-0.013
184.086,367.714,-0.013
184.089,367.614,-0.013
184.093,367.514,-0.013
184.095,367.414,-0.013
184.098,367.314,-0.013
184.102,367.214,-0.013
184.105,367.114,-0.013
184.107,367.014,-0.013
184.111,366.914,-0.013
184.114,366.814,-0.013
184.117,366.714,-0.013
184.12,366.614,-0.013
184.123,366.514,-0.013
184.126,366.415,-0.013
184.13,366.315,-0.013
184.132,366.215,-0.013
184.135,366.115,-0.013
184.139,366.015,-0.013
184.142,365.915,-0.013
184.145,365.815,-0.013
184.148,365.715,-0.013
184.151,365.615,-0.013
184.154,365.515,-0.013
184.157,365.415,-0.013
184.16,365.315,-0.013
184.164,365.215,-0.013
184.166,365.115,-0.013
184.169,365.015,-0.013
184.173,364.915,-0.013
184.176,364.815,-0.013
184.178,364.715,-0.013
184.182,364.615,-0.013
184.185,364.516,-0.013
184.188,364.416,-0.013
184.191,364.316,-0.013
184.194,364.216,-0.013
184.198,364.116,-0.013
184.201,364.016,-0.013
184.204,363.916,-0.013
184.207,363.816,-0.013
184.21,363.716,-0.013
184.213,363.616,-0.013
184.216,363.516,-0.013
184.219,363.416,-0.013
184.222,363.316,-0.013
184.225,363.216,-0.013
184.228,363.116,-0.013
184.231,363.016,-0.013
184.234,362.916,-0.013
184.237,362.816,-0.013
184.24,362.716,-0.013
184.243,362.617,-0.013
184.246,362.517,-0.013
184.25,362.417,-0.013
184.252,362.317,-0.013
184.255,362.217,-0.013
184.259,362.117,-0.013
184.261,362.017,-0.013
184.264,361.917,-0.013
184.268,361.817,-0.013
184.27,361.717,-0.013
184.273,361.617,-0.013
184.277,361.517,-0.013
184.279,361.418,-0.013
184.282,361.318,-0.013
184.286,361.218,-0.013
184.288,361.118,-0.013
184.29,361.018,-0.013
184.294,360.918,-0.013
184.296,360.818,-0.013
184.299,360.718,-0.013
184.303,360.619,-0.013
184.306,360.519,-0.013
184.31,360.419,-0.013
184.312,360.319,-0.013
184.315,360.219,-0.013
184.319,360.119,-0.013
184.322,360.019,-0.013
184.325,359.919,-0.013
184.328,359.819,-0.013
184.331,359.719,-0.013
184.334,359.619,-0.013
184.337,359.519,-0.013
184.34,359.419,-0.013
184.342,359.319,-0.013
184.346,359.219,-0.013
184.349,359.119,-0.013
184.351,359.019,-0.013
184.355,358.919,-0.013
184.357,358.819,-0.013
184.361,358.72,-0.013
184.364,358.62,-0.013
184.366,358.52,-0.013
184.37,358.42,-0.013
184.372,358.32,-0.013
184.375,358.22,-0.013
184.379,358.12,-0.013
184.381,358.02,-0.013
184.384,357.92,-0.013
184.387,357.82,-0.013
184.39,357.72,-0.013
184.393,357.62,-0.013
184.396,357.52,-0.013
184.399,357.42,-0.013
184.402,357.32,-0.013
184.406,357.22,-0.013
184.408,357.12,-0.013
184.412,357.02,-0.013
184.415,356.92,-0.013
184.417,356.82,-0.013
184.421,356.721,-0.013
184.424,356.621,-0.013
184.427,356.521,-0.013
184.431,356.421,-0.013
184.433,356.321,-0.013
184.436,356.221,-0.013
184.44,356.121,-0.013
184.442,356.021,-0.013
184.445,355.921,-0.013
184.448,355.821,-0.013
184.451,355.721,-0.013
184.454,355.621,-0.013
184.457,355.521,-0.013
184.46,355.421,-0.013
184.463,355.321,-0.013
184.466,355.221,-0.013
184.469,355.121,-0.013
184.472,355.021,-0.013
184.475,354.921,-0.013
184.477,354.822,-0.013
184.481,354.722,-0.013
184.484,354.622,-0.013
184.487,354.522,-0.013
184.49,354.422,-0.013
184.493,354.322,-0.013
184.496,354.222,-0.013
184.499,354.122,-0.013
184.502,354.022,-0.013
184.505,353.922,-0.013
184.509,353.822,-0.013
184.511,353.722,-0.013
184.515,353.622,-0.012
